Claim_ID,NM_CUST,Store Name,ServiceAddress,ServiceUnit,ServiceCity,ServiceState,ServiceZip,Manufacturer,ImplementDesc,ModelNumber
SDGE-2018-3245-10882570-8910269,HOME DEPOT USA INC,HOME DEPOT USA INC,3555 SPORTS ARENA BLVD,,SAN DIEGO,CA,92110-4920,Feit Electric,LED - RefR 9 Watt,BR40DM/950CA/2
SDGE-2018-3245-10882570-8910269S,HOME DEPOT USA INC,HOME DEPOT USA INC,3555 SPORTS ARENA BLVD,,SAN DIEGO,CA,92110-4920,Feit Electric,Commercial-LED - RefR 9 Watt,BR40DM/950CA/2
SDGE-2018-3245-10882570-8910272,HOME DEPOT USA INC,HOME DEPOT USA INC,3555 SPORTS ARENA BLVD,,SAN DIEGO,CA,92110-4920,Feit Electric,LED Screw-in R30 12 Watt,BR30DMHO/927CA/2
SDGE-2018-3245-10882570-8910272S,HOME DEPOT USA INC,HOME DEPOT USA INC,3555 SPORTS ARENA BLVD,,SAN DIEGO,CA,92110-4920,Feit Electric,Commercial-LED Screw-in R30 12 Watt,BR30DMHO/927CA/2
SDGE-2018-3245-10882570-8910273,HOME DEPOT USA INC,HOME DEPOT USA INC,3555 SPORTS ARENA BLVD,,SAN DIEGO,CA,92110-4920,Feit Electric,LED Screw-in R30 12 Watt,BR30DMHO/950CA/2
SDGE-2018-3245-10882570-8910273S,HOME DEPOT USA INC,HOME DEPOT USA INC,3555 SPORTS ARENA BLVD,,SAN DIEGO,CA,92110-4920,Feit Electric,Commercial-LED Screw-in R30 12 Watt,BR30DMHO/950CA/2
SDGE-2018-3245-10882570-8924375,HOME DEPOT USA INC,HOME DEPOT USA INC,3555 SPORTS ARENA BLVD,,SAN DIEGO,CA,92110-4920,Feit Electric,LED Screw-in BR30 7 Watt ,BR30DM/927CA/3
SDGE-2018-3245-10882570-8924375S,HOME DEPOT USA INC,HOME DEPOT USA INC,3555 SPORTS ARENA BLVD,,SAN DIEGO,CA,92110-4920,Feit Electric,Commercial-LED Screw-in BR30 7 Watt ,BR30DM/927CA/3
SDGE-2018-3245-10882570-8924376,HOME DEPOT USA INC,HOME DEPOT USA INC,3555 SPORTS ARENA BLVD,,SAN DIEGO,CA,92110-4920,Feit Electric,LED Screw-in BR30 7 Watt ,BR30DM/950CA/3
SDGE-2018-3245-10882570-8924376S,HOME DEPOT USA INC,HOME DEPOT USA INC,3555 SPORTS ARENA BLVD,,SAN DIEGO,CA,92110-4920,Feit Electric,Commercial-LED Screw-in BR30 7 Watt ,BR30DM/950CA/3
SDGE-2018-3245-10887814-8954322,HOME DEPOT USA INC,HOME DEPOT USA INC,3555 SPORTS ARENA BLVD,,SAN DIEGO,CA,92110-4920,Cree Inc,LED Recessed Downlight 14 Watt,TRDL6-1604000FH50-12DE26-1-*
SDGE-2018-3245-10887814-8954322S,HOME DEPOT USA INC,HOME DEPOT USA INC,3555 SPORTS ARENA BLVD,,SAN DIEGO,CA,92110-4920,Cree Inc,Commercial-LED Recessed Downlight 14 Watt,TRDL6-1604000FH50-12DE26-1-*
SDGE-2018-3245-10887907-8955351,HOME DEPOT USA INC,HOME DEPOT USA INC,3555 SPORTS ARENA BLVD,,SAN DIEGO,CA,92110-4920,Cree Inc,LED Recessed Downlight 14 Watt,TRDL6-1104000FH50-12DE26-1-*
SDGE-2018-3245-10887907-8955351S,HOME DEPOT USA INC,HOME DEPOT USA INC,3555 SPORTS ARENA BLVD,,SAN DIEGO,CA,92110-4920,Cree Inc,Commercial-LED Recessed Downlight 14 Watt,TRDL6-1104000FH50-12DE26-1-*
SDGE-2018-3245-10887907-8955352,HOME DEPOT USA INC,HOME DEPOT USA INC,3555 SPORTS ARENA BLVD,,SAN DIEGO,CA,92110-4920,Cree Inc,LED Screw-in BR30 8 Watt,TBR30-06530FLFH25-12DE26-1-*
SDGE-2018-3245-10887907-8955352S,HOME DEPOT USA INC,HOME DEPOT USA INC,3555 SPORTS ARENA BLVD,,SAN DIEGO,CA,92110-4920,Cree Inc,Commercial-LED Screw-in BR30 8 Watt,TBR30-06530FLFH25-12DE26-1-*
SDGE-2018-3245-10889169-8962264,HOME DEPOT USA INC,HOME DEPOT USA INC,3555 SPORTS ARENA BLVD,,SAN DIEGO,CA,92110-4920,Cree Inc,LED R/BR lamp: 8 to <9 Watts,
SDGE-2018-3245-10889169-8962264S,HOME DEPOT USA INC,HOME DEPOT USA INC,3555 SPORTS ARENA BLVD,,SAN DIEGO,CA,92110-4920,Cree Inc,Commercial LED R/BR lamp: 8 to <9 Watts,
SDGE-2018-3245-10919737-9159555,HOME DEPOT USA INC,HOME DEPOT USA INC,3555 SPORTS ARENA BLVD,,SAN DIEGO,CA,92110-4920,Cree Inc,LED Can Retrofit: 21 to <23 Watts,
SDGE-2018-3245-10919737-9159555S,HOME DEPOT USA INC,HOME DEPOT USA INC,3555 SPORTS ARENA BLVD,,SAN DIEGO,CA,92110-4920,Cree Inc,Commercial LED Can Retrofit: 21 to <23 Watts,
SDGE-2018-3245-10919737-9159556,HOME DEPOT USA INC,HOME DEPOT USA INC,3555 SPORTS ARENA BLVD,,SAN DIEGO,CA,92110-4920,Cree Inc,LED R/BR lamp: 8 to <9 Watts,
SDGE-2018-3245-10919737-9159556S,HOME DEPOT USA INC,HOME DEPOT USA INC,3555 SPORTS ARENA BLVD,,SAN DIEGO,CA,92110-4920,Cree Inc,Commercial LED R/BR lamp: 8 to <9 Watts,
SDGE-2018-3245-10921175-9116803,HOME DEPOT USA INC,HOME DEPOT USA INC,3555 SPORTS ARENA BLVD,,SAN DIEGO,CA,92110-4920,Cree Inc,LED R/BR lamp: 8 to <9 Watts,
SDGE-2018-3245-10921175-9116803S,HOME DEPOT USA INC,HOME DEPOT USA INC,3555 SPORTS ARENA BLVD,,SAN DIEGO,CA,92110-4920,Cree Inc,Commercial LED R/BR lamp: 8 to <9 Watts,
SDGE-2018-3245-10922434-9162609,HOME DEPOT USA INC,HOME DEPOT USA INC,3555 SPORTS ARENA BLVD,,SAN DIEGO,CA,92110-4920,Cree Inc,LED Can Retrofit: 10 to <11 Watts,
SDGE-2018-3245-10922434-9162609S,HOME DEPOT USA INC,HOME DEPOT USA INC,3555 SPORTS ARENA BLVD,,SAN DIEGO,CA,92110-4920,Cree Inc,Commercial LED Can Retrofit: 10 to <11 Watts,
SDGE-2018-3245-10922434-9162610,HOME DEPOT USA INC,HOME DEPOT USA INC,3555 SPORTS ARENA BLVD,,SAN DIEGO,CA,92110-4920,Cree Inc,LED R/BR lamp: 8 to <9 Watts,
SDGE-2018-3245-10922434-9162610S,HOME DEPOT USA INC,HOME DEPOT USA INC,3555 SPORTS ARENA BLVD,,SAN DIEGO,CA,92110-4920,Cree Inc,Commercial LED R/BR lamp: 8 to <9 Watts,
SDGE-2018-3245-10922669-9121861,HOME DEPOT USA INC,HOME DEPOT USA INC,3555 SPORTS ARENA BLVD,,SAN DIEGO,CA,92110-4920,Feit Electric,LED Can Retrofit: 11 to <12 Watts,LEDR56/927CA/MED/2
SDGE-2018-3245-10922669-9121861S,HOME DEPOT USA INC,HOME DEPOT USA INC,3555 SPORTS ARENA BLVD,,SAN DIEGO,CA,92110-4920,Feit Electric,Commercial LED Can Retrofit: 11 to <12 Watts,LEDR56/927CA/MED/2
SDGE-2018-3245-10922669-9121862,HOME DEPOT USA INC,HOME DEPOT USA INC,3555 SPORTS ARENA BLVD,,SAN DIEGO,CA,92110-4920,Feit Electric,LED Candelabra: >=5 Watt ,BPCTC60927CAFIL/2/RP
SDGE-2018-3245-10922669-9121862S,HOME DEPOT USA INC,HOME DEPOT USA INC,3555 SPORTS ARENA BLVD,,SAN DIEGO,CA,92110-4920,Feit Electric,Commercial LED Candelabra: >=5 Watt ,BPCTC60927CAFIL/2/RP
SDGE-2018-3245-10922669-9121863,HOME DEPOT USA INC,HOME DEPOT USA INC,3555 SPORTS ARENA BLVD,,SAN DIEGO,CA,92110-4920,Feit Electric,LED Candelabra: 3 to <4 Watt ,
SDGE-2018-3245-10922669-9121863S,HOME DEPOT USA INC,HOME DEPOT USA INC,3555 SPORTS ARENA BLVD,,SAN DIEGO,CA,92110-4920,Feit Electric,Commercial LED Candelabra: 3 to <4 Watt ,
SDGE-2018-3245-10922669-9121864,HOME DEPOT USA INC,HOME DEPOT USA INC,3555 SPORTS ARENA BLVD,,SAN DIEGO,CA,92110-4920,Feit Electric,LED globe: 3 to <4 Watts,BPG2540W927CA/FIL/RP
SDGE-2018-3245-10922669-9121864S,HOME DEPOT USA INC,HOME DEPOT USA INC,3555 SPORTS ARENA BLVD,,SAN DIEGO,CA,92110-4920,Feit Electric,Commercial LED globe: 3 to <4 Watts,BPG2540W927CA/FIL/RP
SDGE-2018-3245-10922669-9121865,HOME DEPOT USA INC,HOME DEPOT USA INC,3555 SPORTS ARENA BLVD,,SAN DIEGO,CA,92110-4920,Feit Electric,LED globe: 5 to <6 Watts,
SDGE-2018-3245-10922669-9121865S,HOME DEPOT USA INC,HOME DEPOT USA INC,3555 SPORTS ARENA BLVD,,SAN DIEGO,CA,92110-4920,Feit Electric,Commercial LED globe: 5 to <6 Watts,
SDGE-2018-3245-10922669-9121866,HOME DEPOT USA INC,HOME DEPOT USA INC,3555 SPORTS ARENA BLVD,,SAN DIEGO,CA,92110-4920,Feit Electric,LED PAR38: 15 to <16  Watts,PAR38DM/1400/930CA
SDGE-2018-3245-10922669-9121866S,HOME DEPOT USA INC,HOME DEPOT USA INC,3555 SPORTS ARENA BLVD,,SAN DIEGO,CA,92110-4920,Feit Electric,Commercial LED PAR38: 15 to <16  Watts,PAR38DM/1400/930CA
SDGE-2018-3245-10922669-9121867,HOME DEPOT USA INC,HOME DEPOT USA INC,3555 SPORTS ARENA BLVD,,SAN DIEGO,CA,92110-4920,Feit Electric,LED R/BR lamp: 12 to <13 Watts,
SDGE-2018-3245-10922669-9121867S,HOME DEPOT USA INC,HOME DEPOT USA INC,3555 SPORTS ARENA BLVD,,SAN DIEGO,CA,92110-4920,Feit Electric,Commercial LED R/BR lamp: 12 to <13 Watts,
SDGE-2018-3245-10922669-9121868,HOME DEPOT USA INC,HOME DEPOT USA INC,3555 SPORTS ARENA BLVD,,SAN DIEGO,CA,92110-4920,Feit Electric,LED R/BR lamp: 6 to <7 Watts,R20DM/927CA/3
SDGE-2018-3245-10922669-9121868S,HOME DEPOT USA INC,HOME DEPOT USA INC,3555 SPORTS ARENA BLVD,,SAN DIEGO,CA,92110-4920,Feit Electric,Commercial LED R/BR lamp: 6 to <7 Watts,R20DM/927CA/3
SDGE-2018-3245-10922669-9121869,HOME DEPOT USA INC,HOME DEPOT USA INC,3555 SPORTS ARENA BLVD,,SAN DIEGO,CA,92110-4920,Feit Electric,LED R/BR lamp: 7 to <8 Watts,
SDGE-2018-3245-10922669-9121869S,HOME DEPOT USA INC,HOME DEPOT USA INC,3555 SPORTS ARENA BLVD,,SAN DIEGO,CA,92110-4920,Feit Electric,Commercial LED R/BR lamp: 7 to <8 Watts,
SDGE-2018-3245-10922669-9121870,HOME DEPOT USA INC,HOME DEPOT USA INC,3555 SPORTS ARENA BLVD,,SAN DIEGO,CA,92110-4920,Feit Electric,LED R/BR lamp: 9 to <10 Watts,
SDGE-2018-3245-10922669-9121870S,HOME DEPOT USA INC,HOME DEPOT USA INC,3555 SPORTS ARENA BLVD,,SAN DIEGO,CA,92110-4920,Feit Electric,Commercial LED R/BR lamp: 9 to <10 Watts,
SDGE-2018-3245-10923427-9128991,HOME DEPOT USA INC,HOME DEPOT USA INC,3555 SPORTS ARENA BLVD,,SAN DIEGO,CA,92110-4920,Feit Electric,LED Can Retrofit: 11 to <12 Watts,LEDR56/927CA/MED/2
SDGE-2018-3245-10923427-9128991S,HOME DEPOT USA INC,HOME DEPOT USA INC,3555 SPORTS ARENA BLVD,,SAN DIEGO,CA,92110-4920,Feit Electric,Commercial LED Can Retrofit: 11 to <12 Watts,LEDR56/927CA/MED/2
SDGE-2018-3245-10923427-9128992,HOME DEPOT USA INC,HOME DEPOT USA INC,3555 SPORTS ARENA BLVD,,SAN DIEGO,CA,92110-4920,Feit Electric,LED Can Retrofit: 9 to <10 Watts,
SDGE-2018-3245-10923427-9128992S,HOME DEPOT USA INC,HOME DEPOT USA INC,3555 SPORTS ARENA BLVD,,SAN DIEGO,CA,92110-4920,Feit Electric,Commercial LED Can Retrofit: 9 to <10 Watts,
SDGE-2018-3245-10923427-9128993,HOME DEPOT USA INC,HOME DEPOT USA INC,3555 SPORTS ARENA BLVD,,SAN DIEGO,CA,92110-4920,Feit Electric,LED Candelabra: >=5 Watt ,BPCTF60927CAFIL/2/RP
SDGE-2018-3245-10923427-9128993S,HOME DEPOT USA INC,HOME DEPOT USA INC,3555 SPORTS ARENA BLVD,,SAN DIEGO,CA,92110-4920,Feit Electric,Commercial LED Candelabra: >=5 Watt ,BPCTF60927CAFIL/2/RP
SDGE-2018-3245-10923427-9128994,HOME DEPOT USA INC,HOME DEPOT USA INC,3555 SPORTS ARENA BLVD,,SAN DIEGO,CA,92110-4920,Feit Electric,LED Candelabra: 3 to <4 Watt ,
SDGE-2018-3245-10923427-9128994S,HOME DEPOT USA INC,HOME DEPOT USA INC,3555 SPORTS ARENA BLVD,,SAN DIEGO,CA,92110-4920,Feit Electric,Commercial LED Candelabra: 3 to <4 Watt ,
SDGE-2018-3245-10923427-9128995,HOME DEPOT USA INC,HOME DEPOT USA INC,3555 SPORTS ARENA BLVD,,SAN DIEGO,CA,92110-4920,Feit Electric,LED globe: 3 to <4 Watts,BPG2540/950CA/FIL/RP
SDGE-2018-3245-10923427-9128995S,HOME DEPOT USA INC,HOME DEPOT USA INC,3555 SPORTS ARENA BLVD,,SAN DIEGO,CA,92110-4920,Feit Electric,Commercial LED globe: 3 to <4 Watts,BPG2540/950CA/FIL/RP
SDGE-2018-3245-10923427-9128996,HOME DEPOT USA INC,HOME DEPOT USA INC,3555 SPORTS ARENA BLVD,,SAN DIEGO,CA,92110-4920,Feit Electric,LED globe: 5 to <6 Watts,
SDGE-2018-3245-10923427-9128996S,HOME DEPOT USA INC,HOME DEPOT USA INC,3555 SPORTS ARENA BLVD,,SAN DIEGO,CA,92110-4920,Feit Electric,Commercial LED globe: 5 to <6 Watts,
SDGE-2018-3245-10923427-9128997,HOME DEPOT USA INC,HOME DEPOT USA INC,3555 SPORTS ARENA BLVD,,SAN DIEGO,CA,92110-4920,Feit Electric,LED PAR38: 15 to <16  Watts,PAR38DM/1400/930CA
SDGE-2018-3245-10923427-9128997S,HOME DEPOT USA INC,HOME DEPOT USA INC,3555 SPORTS ARENA BLVD,,SAN DIEGO,CA,92110-4920,Feit Electric,Commercial LED PAR38: 15 to <16  Watts,PAR38DM/1400/930CA
SDGE-2018-3245-10923427-9128998,HOME DEPOT USA INC,HOME DEPOT USA INC,3555 SPORTS ARENA BLVD,,SAN DIEGO,CA,92110-4920,Feit Electric,LED R/BR lamp: 12 to <13 Watts,
SDGE-2018-3245-10923427-9128998S,HOME DEPOT USA INC,HOME DEPOT USA INC,3555 SPORTS ARENA BLVD,,SAN DIEGO,CA,92110-4920,Feit Electric,Commercial LED R/BR lamp: 12 to <13 Watts,
SDGE-2018-3245-10923427-9128999,HOME DEPOT USA INC,HOME DEPOT USA INC,3555 SPORTS ARENA BLVD,,SAN DIEGO,CA,92110-4920,Feit Electric,LED R/BR lamp: 6 to <7 Watts,R20DM/927CA
SDGE-2018-3245-10923427-9128999S,HOME DEPOT USA INC,HOME DEPOT USA INC,3555 SPORTS ARENA BLVD,,SAN DIEGO,CA,92110-4920,Feit Electric,Commercial LED R/BR lamp: 6 to <7 Watts,R20DM/927CA
SDGE-2018-3245-10923427-9129000,HOME DEPOT USA INC,HOME DEPOT USA INC,3555 SPORTS ARENA BLVD,,SAN DIEGO,CA,92110-4920,Feit Electric,LED R/BR lamp: 7 to <8 Watts,
SDGE-2018-3245-10923427-9129000S,HOME DEPOT USA INC,HOME DEPOT USA INC,3555 SPORTS ARENA BLVD,,SAN DIEGO,CA,92110-4920,Feit Electric,Commercial LED R/BR lamp: 7 to <8 Watts,
SDGE-2018-3245-10923427-9129001,HOME DEPOT USA INC,HOME DEPOT USA INC,3555 SPORTS ARENA BLVD,,SAN DIEGO,CA,92110-4920,Feit Electric,LED R/BR lamp: 9 to <10 Watts,
SDGE-2018-3245-10923427-9129001S,HOME DEPOT USA INC,HOME DEPOT USA INC,3555 SPORTS ARENA BLVD,,SAN DIEGO,CA,92110-4920,Feit Electric,Commercial LED R/BR lamp: 9 to <10 Watts,
SDGE-2018-3245-10926325-9163808,HOME DEPOT USA INC,HOME DEPOT USA INC,3555 SPORTS ARENA BLVD,,SAN DIEGO,CA,92110-4920,Cree Inc,LED Can Retrofit: 10 to <11 Watts,
SDGE-2018-3245-10926325-9163808S,HOME DEPOT USA INC,HOME DEPOT USA INC,3555 SPORTS ARENA BLVD,,SAN DIEGO,CA,92110-4920,Cree Inc,Commercial LED Can Retrofit: 10 to <11 Watts,
SDGE-2018-3245-10926325-9163809,HOME DEPOT USA INC,HOME DEPOT USA INC,3555 SPORTS ARENA BLVD,,SAN DIEGO,CA,92110-4920,Cree Inc,LED Can Retrofit: 10 to <11 Watts,
SDGE-2018-3245-10926325-9163809S,HOME DEPOT USA INC,HOME DEPOT USA INC,3555 SPORTS ARENA BLVD,,SAN DIEGO,CA,92110-4920,Cree Inc,Commercial LED Can Retrofit: 10 to <11 Watts,
SDGE-2018-3245-10926325-9163810,HOME DEPOT USA INC,HOME DEPOT USA INC,3555 SPORTS ARENA BLVD,,SAN DIEGO,CA,92110-4920,Cree Inc,LED R/BR lamp: 8 to <9 Watts,
SDGE-2018-3245-10926325-9163810S,HOME DEPOT USA INC,HOME DEPOT USA INC,3555 SPORTS ARENA BLVD,,SAN DIEGO,CA,92110-4920,Cree Inc,Commercial LED R/BR lamp: 8 to <9 Watts,
SDGE-2018-3245-10926325-9163811,HOME DEPOT USA INC,HOME DEPOT USA INC,3555 SPORTS ARENA BLVD,,SAN DIEGO,CA,92110-4920,Cree Inc,LED Can Retrofit: 14 to <15 Watts,
SDGE-2018-3245-10926325-9163811S,HOME DEPOT USA INC,HOME DEPOT USA INC,3555 SPORTS ARENA BLVD,,SAN DIEGO,CA,92110-4920,Cree Inc,Commercial LED Can Retrofit: 14 to <15 Watts,
SDGE-2018-3245-10929770-9196542,HOME DEPOT USA INC,HOME DEPOT USA INC,3555 SPORTS ARENA BLVD,,SAN DIEGO,CA,92110-4920,Cree Inc,LED Can Retrofit: 10 to <11 Watts,
SDGE-2018-3245-10929770-9196542S,HOME DEPOT USA INC,HOME DEPOT USA INC,3555 SPORTS ARENA BLVD,,SAN DIEGO,CA,92110-4920,Cree Inc,Commercial LED Can Retrofit: 10 to <11 Watts,
SDGE-2018-3245-10929770-9196543,HOME DEPOT USA INC,HOME DEPOT USA INC,3555 SPORTS ARENA BLVD,,SAN DIEGO,CA,92110-4920,Cree Inc,LED R/BR lamp: 11 to <12 Watts,
SDGE-2018-3245-10929770-9196543S,HOME DEPOT USA INC,HOME DEPOT USA INC,3555 SPORTS ARENA BLVD,,SAN DIEGO,CA,92110-4920,Cree Inc,Commercial LED R/BR lamp: 11 to <12 Watts,
SDGE-2018-3245-10929770-9196544,HOME DEPOT USA INC,HOME DEPOT USA INC,3555 SPORTS ARENA BLVD,,SAN DIEGO,CA,92110-4920,Cree Inc,LED R/BR lamp: 8 to <9 Watts,
SDGE-2018-3245-10929770-9196544S,HOME DEPOT USA INC,HOME DEPOT USA INC,3555 SPORTS ARENA BLVD,,SAN DIEGO,CA,92110-4920,Cree Inc,Commercial LED R/BR lamp: 8 to <9 Watts,
SDGE-2018-3245-10929770-9196545,HOME DEPOT USA INC,HOME DEPOT USA INC,3555 SPORTS ARENA BLVD,,SAN DIEGO,CA,92110-4920,Cree Inc,LED R/BR lamp: 8 to <9 Watts,
SDGE-2018-3245-10929770-9196545S,HOME DEPOT USA INC,HOME DEPOT USA INC,3555 SPORTS ARENA BLVD,,SAN DIEGO,CA,92110-4920,Cree Inc,Commercial LED R/BR lamp: 8 to <9 Watts,
SDGE-2018-3245-10929770-9196546,HOME DEPOT USA INC,HOME DEPOT USA INC,3555 SPORTS ARENA BLVD,,SAN DIEGO,CA,92110-4920,Cree Inc,LED Can Retrofit: 21 to <23 Watts,
SDGE-2018-3245-10929770-9196546S,HOME DEPOT USA INC,HOME DEPOT USA INC,3555 SPORTS ARENA BLVD,,SAN DIEGO,CA,92110-4920,Cree Inc,Commercial LED Can Retrofit: 21 to <23 Watts,
SDGE-2018-3245-10929770-9196547,HOME DEPOT USA INC,HOME DEPOT USA INC,3555 SPORTS ARENA BLVD,,SAN DIEGO,CA,92110-4920,Cree Inc,LED R/BR lamp: 14 to <15 Watts,TBR30-14050FLFH25-12DE26-1-*
SDGE-2018-3245-10929770-9196547S,HOME DEPOT USA INC,HOME DEPOT USA INC,3555 SPORTS ARENA BLVD,,SAN DIEGO,CA,92110-4920,Cree Inc,Commercial LED R/BR lamp: 14 to <15 Watts,TBR30-14050FLFH25-12DE26-1-*
SDGE-2018-3245-10929770-9196548,HOME DEPOT USA INC,HOME DEPOT USA INC,3555 SPORTS ARENA BLVD,,SAN DIEGO,CA,92110-4920,Cree Inc,LED R/BR lamp: 14 to <15 Watts,TBR30-14027FLFH25-12DE26-1-*
SDGE-2018-3245-10929770-9196548S,HOME DEPOT USA INC,HOME DEPOT USA INC,3555 SPORTS ARENA BLVD,,SAN DIEGO,CA,92110-4920,Cree Inc,Commercial LED R/BR lamp: 14 to <15 Watts,TBR30-14027FLFH25-12DE26-1-*
SDGE-2018-3245-10929770-9196549,HOME DEPOT USA INC,HOME DEPOT USA INC,3555 SPORTS ARENA BLVD,,SAN DIEGO,CA,92110-4920,Cree Inc,LED R/BR lamp: 14 to <15 Watts,TBR30-14030FLFH25-12DE26-1-*
SDGE-2018-3245-10929770-9196549S,HOME DEPOT USA INC,HOME DEPOT USA INC,3555 SPORTS ARENA BLVD,,SAN DIEGO,CA,92110-4920,Cree Inc,Commercial LED R/BR lamp: 14 to <15 Watts,TBR30-14030FLFH25-12DE26-1-*
SDGE-2018-3245-10929770-9196550,HOME DEPOT USA INC,HOME DEPOT USA INC,3555 SPORTS ARENA BLVD,,SAN DIEGO,CA,92110-4920,Cree Inc,LED R/BR lamp: 20 to <22 Watts,TBR40-18050FLFH25-12DE26-1-*
SDGE-2018-3245-10929770-9196550S,HOME DEPOT USA INC,HOME DEPOT USA INC,3555 SPORTS ARENA BLVD,,SAN DIEGO,CA,92110-4920,Cree Inc,Commercial LED R/BR lamp: 20 to <22 Watts,TBR40-18050FLFH25-12DE26-1-*
SDGE-2018-3245-10929770-9196551,HOME DEPOT USA INC,HOME DEPOT USA INC,3555 SPORTS ARENA BLVD,,SAN DIEGO,CA,92110-4920,Cree Inc,LED R/BR lamp: 20 to <22 Watts,TBR40-18030FLFH25-12DE26-1-*
SDGE-2018-3245-10929770-9196551S,HOME DEPOT USA INC,HOME DEPOT USA INC,3555 SPORTS ARENA BLVD,,SAN DIEGO,CA,92110-4920,Cree Inc,Commercial LED R/BR lamp: 20 to <22 Watts,TBR40-18030FLFH25-12DE26-1-*
SDGE-2018-3245-10929770-9196552,HOME DEPOT USA INC,HOME DEPOT USA INC,3555 SPORTS ARENA BLVD,,SAN DIEGO,CA,92110-4920,Cree Inc,LED R/BR lamp: 6 to <7 Watts,TR20-07027FLFH25-12DE26-1-*
SDGE-2018-3245-10929770-9196552S,HOME DEPOT USA INC,HOME DEPOT USA INC,3555 SPORTS ARENA BLVD,,SAN DIEGO,CA,92110-4920,Cree Inc,Commercial LED R/BR lamp: 6 to <7 Watts,TR20-07027FLFH25-12DE26-1-*
SDGE-2018-3245-10929770-9196553,HOME DEPOT USA INC,HOME DEPOT USA INC,3555 SPORTS ARENA BLVD,,SAN DIEGO,CA,92110-4920,Cree Inc,LED Candelabra: 2 to <3 Watt ,TB11-01850MDCH15-12DE12-1-*
SDGE-2018-3245-10929770-9196553S,HOME DEPOT USA INC,HOME DEPOT USA INC,3555 SPORTS ARENA BLVD,,SAN DIEGO,CA,92110-4920,Cree Inc,Commercial LED Candelabra: 2 to <3 Watt ,TB11-01850MDCH15-12DE12-1-*
SDGE-2018-3245-10929770-9196554,HOME DEPOT USA INC,HOME DEPOT USA INC,3555 SPORTS ARENA BLVD,,SAN DIEGO,CA,92110-4920,Cree Inc,LED Candelabra: 4 to <5 Watt ,TB11-03527MDCH15-12DE12-1-*
SDGE-2018-3245-10929770-9196554S,HOME DEPOT USA INC,HOME DEPOT USA INC,3555 SPORTS ARENA BLVD,,SAN DIEGO,CA,92110-4920,Cree Inc,Commercial LED Candelabra: 4 to <5 Watt ,TB11-03527MDCH15-12DE12-1-*
SDGE-2018-3245-10929770-9196555,HOME DEPOT USA INC,HOME DEPOT USA INC,3555 SPORTS ARENA BLVD,,SAN DIEGO,CA,92110-4920,Cree Inc,LED Candelabra: >=5 Watt ,TB11-05050MDCH15-12DE12-1-*
SDGE-2018-3245-10929770-9196555S,HOME DEPOT USA INC,HOME DEPOT USA INC,3555 SPORTS ARENA BLVD,,SAN DIEGO,CA,92110-4920,Cree Inc,Commercial LED Candelabra: >=5 Watt ,TB11-05050MDCH15-12DE12-1-*
SDGE-2018-3245-10929770-9196565,HOME DEPOT USA INC,HOME DEPOT USA INC,3555 SPORTS ARENA BLVD,,SAN DIEGO,CA,92110-4920,Cree Inc,LED Candelabra: 2 to <3 Watt ,TB11-01827MDCH15-12DE12-1-*
SDGE-2018-3245-10929770-9196565S,HOME DEPOT USA INC,HOME DEPOT USA INC,3555 SPORTS ARENA BLVD,,SAN DIEGO,CA,92110-4920,Cree Inc,Commercial LED Candelabra: 2 to <3 Watt ,TB11-01827MDCH15-12DE12-1-*
SDGE-2018-3245-10930075-9200352,HOME DEPOT USA INC,HOME DEPOT USA INC,3555 SPORTS ARENA BLVD,,SAN DIEGO,CA,92110-4920,Cree Inc,LED Can Retrofit: 10 to <11 Watts,
SDGE-2018-3245-10930075-9200352S,HOME DEPOT USA INC,HOME DEPOT USA INC,3555 SPORTS ARENA BLVD,,SAN DIEGO,CA,92110-4920,Cree Inc,Commercial LED Can Retrofit: 10 to <11 Watts,
SDGE-2018-3245-10930075-9200353,HOME DEPOT USA INC,HOME DEPOT USA INC,3555 SPORTS ARENA BLVD,,SAN DIEGO,CA,92110-4920,Cree Inc,LED Can Retrofit: 21 to <23 Watts,
SDGE-2018-3245-10930075-9200353S,HOME DEPOT USA INC,HOME DEPOT USA INC,3555 SPORTS ARENA BLVD,,SAN DIEGO,CA,92110-4920,Cree Inc,Commercial LED Can Retrofit: 21 to <23 Watts,
SDGE-2018-3245-10930075-9200354,HOME DEPOT USA INC,HOME DEPOT USA INC,3555 SPORTS ARENA BLVD,,SAN DIEGO,CA,92110-4920,Cree Inc,LED Candelabra: >=5 Watt ,TB11-05050MDCH15-12DE12-1-*
SDGE-2018-3245-10930075-9200354S,HOME DEPOT USA INC,HOME DEPOT USA INC,3555 SPORTS ARENA BLVD,,SAN DIEGO,CA,92110-4920,Cree Inc,Commercial LED Candelabra: >=5 Watt ,TB11-05050MDCH15-12DE12-1-*
SDGE-2018-3245-10930075-9200355,HOME DEPOT USA INC,HOME DEPOT USA INC,3555 SPORTS ARENA BLVD,,SAN DIEGO,CA,92110-4920,Cree Inc,LED Candelabra: 2 to <3 Watt ,TB11-01827MDCH15-12DE12-1-*
SDGE-2018-3245-10930075-9200355S,HOME DEPOT USA INC,HOME DEPOT USA INC,3555 SPORTS ARENA BLVD,,SAN DIEGO,CA,92110-4920,Cree Inc,Commercial LED Candelabra: 2 to <3 Watt ,TB11-01827MDCH15-12DE12-1-*
